,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
179,09/05/20,05:40 PM,08:40 PM,Giants at Padres,Petco Park - San Diego,,09/05/20,09/05/20,08:40 PM,11:40 PM,False,True,09/05/20,04:40 PM,07:40 PM,FREE,BUSY
180,09/06/20,01:10 PM,04:10 PM,Giants at Padres,Petco Park - San Diego,,09/06/20,09/06/20,04:10 PM,07:10 PM,False,True,09/06/20,12:10 PM,03:10 PM,FREE,BUSY
181,09/07/20,12:40 PM,03:40 PM,D-backs at Padres,Petco Park - San Diego,,09/07/20,09/07/20,03:40 PM,06:40 PM,False,True,09/07/20,11:40 AM,02:40 PM,FREE,BUSY
182,09/08/20,07:10 PM,10:10 PM,D-backs at Padres,Petco Park - San Diego,,09/08/20,09/09/20,10:10 PM,01:10 AM,False,True,09/08/20,06:10 PM,09:10 PM,FREE,BUSY
183,09/09/20,07:10 PM,10:10 PM,D-backs at Padres,Petco Park - San Diego,,09/09/20,09/10/20,10:10 PM,01:10 AM,False,True,09/09/20,06:10 PM,09:10 PM,FREE,BUSY
184,09/10/20,06:10 PM,09:10 PM,D-backs at Padres,Petco Park - San Diego,,09/10/20,09/11/20,09:10 PM,12:10 AM,False,True,09/10/20,05:10 PM,08:10 PM,FREE,BUSY
185,09/22/20,07:10 PM,10:10 PM,Twins at Padres,Petco Park - San Diego,,09/22/20,09/23/20,10:10 PM,01:10 AM,False,True,09/22/20,06:10 PM,09:10 PM,FREE,BUSY
186,09/23/20,07:10 PM,10:10 PM,Twins at Padres,Petco Park - San Diego,,09/23/20,09/24/20,10:10 PM,01:10 AM,False,True,09/23/20,06:10 PM,09:10 PM,FREE,BUSY
187,09/24/20,12:40 PM,03:40 PM,Twins at Padres,Petco Park - San Diego,,09/24/20,09/24/20,03:40 PM,06:40 PM,False,True,09/24/20,11:40 AM,02:40 PM,FREE,BUSY
188,09/25/20,07:10 PM,10:10 PM,Dodgers at Padres,Petco Park - San Diego,,09/25/20,09/26/20,10:10 PM,01:10 AM,False,True,09/25/20,06:10 PM,09:10 PM,FREE,BUSY
189,09/26/20,05:40 PM,08:40 PM,Dodgers at Padres,Petco Park - San Diego,,09/26/20,09/26/20,08:40 PM,11:40 PM,False,True,09/26/20,04:40 PM,07:40 PM,FREE,BUSY
190,09/27/20,12:10 PM,03:10 PM,Dodgers at Padres,Petco Park - San Diego,,09/27/20,09/27/20,03:10 PM,06:10 PM,False,True,09/27/20,11:10 AM,02:10 PM,FREE,BUSY
