,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
132,04/30/20,01:05 PM,01:05 PM,Royals at Orioles,Oriole Park at Camden Yards - Baltimore,,04/30/20,04/30/20,04:05 PM,04:05 PM,False,True,04/30/20,12:05 PM,12:05 PM,FREE,BUSY
133,05/08/20,07:05 PM,07:05 PM,Angels at Orioles,Oriole Park at Camden Yards - Baltimore,,05/08/20,05/08/20,10:05 PM,10:05 PM,False,True,05/08/20,06:05 PM,06:05 PM,FREE,BUSY
134,05/09/20,04:05 PM,04:05 PM,Angels at Orioles,Oriole Park at Camden Yards - Baltimore,,05/09/20,05/09/20,07:05 PM,07:05 PM,False,True,05/09/20,03:05 PM,03:05 PM,FREE,BUSY
135,05/10/20,01:05 PM,01:05 PM,Angels at Orioles,Oriole Park at Camden Yards - Baltimore,,05/10/20,05/10/20,04:05 PM,04:05 PM,False,True,05/10/20,12:05 PM,12:05 PM,FREE,BUSY
136,05/11/20,06:35 PM,06:35 PM,Indians at Orioles,Oriole Park at Camden Yards - Baltimore,,05/11/20,05/11/20,09:35 PM,09:35 PM,False,True,05/11/20,05:35 PM,05:35 PM,FREE,BUSY
137,05/12/20,06:35 PM,06:35 PM,Indians at Orioles,Oriole Park at Camden Yards - Baltimore,,05/12/20,05/12/20,09:35 PM,09:35 PM,False,True,05/12/20,05:35 PM,05:35 PM,FREE,BUSY
138,05/13/20,12:35 PM,12:35 PM,Indians at Orioles,Oriole Park at Camden Yards - Baltimore,,05/13/20,05/13/20,03:35 PM,03:35 PM,False,True,05/13/20,11:35 AM,11:35 AM,FREE,BUSY
139,05/25/20,01:05 PM,01:05 PM,White Sox at Orioles,Oriole Park at Camden Yards - Baltimore,,05/25/20,05/25/20,04:05 PM,04:05 PM,False,True,05/25/20,12:05 PM,12:05 PM,FREE,BUSY
140,05/26/20,07:05 PM,07:05 PM,White Sox at Orioles,Oriole Park at Camden Yards - Baltimore,,05/26/20,05/26/20,10:05 PM,10:05 PM,False,True,05/26/20,06:05 PM,06:05 PM,FREE,BUSY
141,05/27/20,07:05 PM,07:05 PM,White Sox at Orioles,Oriole Park at Camden Yards - Baltimore,,05/27/20,05/27/20,10:05 PM,10:05 PM,False,True,05/27/20,06:05 PM,06:05 PM,FREE,BUSY
