,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
95,09/25/19,06:45 PM,09:45 PM,Rockies at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 104.5 FM/680 AM- KXZM 93.7,09/25/19,09/26/19,09:45 PM,12:45 AM,False,True,09/25/19,05:45 PM,08:45 PM,FREE,BUSY
96,09/26/19,12:45 PM,03:45 PM,Rockies at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 104.5 FM/680 AM- KXZM 93.7,09/26/19,09/26/19,03:45 PM,06:45 PM,False,True,09/26/19,11:45 AM,02:45 PM,FREE,BUSY
97,09/27/19,07:15 PM,10:15 PM,Dodgers at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 104.5 FM/680 AM- KXZM 93.7,09/27/19,09/28/19,10:15 PM,01:15 AM,False,True,09/27/19,06:15 PM,09:15 PM,FREE,BUSY
98,09/28/19,01:05 PM,04:05 PM,Dodgers at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 104.5 FM/680 AM- KXZM 93.7,09/28/19,09/28/19,04:05 PM,07:05 PM,False,True,09/28/19,12:05 PM,03:05 PM,FREE,BUSY
99,09/29/19,12:05 PM,03:05 PM,Dodgers at Giants,Oracle Park - San Francisco,Local TV: NBCS BA ----- Local Radio: KNBR 104.5 FM/680 AM- KXZM 93.7,09/29/19,09/29/19,03:05 PM,06:05 PM,False,True,09/29/19,11:05 AM,02:05 PM,FREE,BUSY
100,02/22/20,12:05 PM,03:05 PM,Dodgers at Giants,Scottsdale Stadium - Scottsdale,,02/22/20,02/22/20,03:05 PM,06:05 PM,False,True,02/22/20,11:05 AM,02:05 PM,FREE,BUSY
101,02/24/20,12:05 PM,03:05 PM,D-backs at Giants,Scottsdale Stadium - Scottsdale,,02/24/20,02/24/20,03:05 PM,06:05 PM,False,True,02/24/20,11:05 AM,02:05 PM,FREE,BUSY
102,02/26/20,12:05 PM,03:05 PM,Brewers at Giants,Scottsdale Stadium - Scottsdale,,02/26/20,02/26/20,03:05 PM,06:05 PM,False,True,02/26/20,11:05 AM,02:05 PM,FREE,BUSY
103,02/28/20,06:05 PM,09:05 PM,Rockies at Giants,Scottsdale Stadium - Scottsdale,,02/28/20,02/29/20,09:05 PM,12:05 AM,False,True,02/28/20,05:05 PM,08:05 PM,FREE,BUSY
104,02/29/20,12:05 PM,03:05 PM,Angels at Giants,Scottsdale Stadium - Scottsdale,,02/29/20,02/29/20,03:05 PM,06:05 PM,False,True,02/29/20,11:05 AM,02:05 PM,FREE,BUSY
105,03/05/20,12:05 PM,03:05 PM,Indians at Giants,Scottsdale Stadium - Scottsdale,,03/05/20,03/05/20,03:05 PM,06:05 PM,False,True,03/05/20,11:05 AM,02:05 PM,FREE,BUSY
106,03/07/20,12:05 PM,03:05 PM,White Sox at Giants,Scottsdale Stadium - Scottsdale,,03/07/20,03/07/20,03:05 PM,06:05 PM,False,True,03/07/20,11:05 AM,02:05 PM,FREE,BUSY
107,03/08/20,01:05 PM,04:05 PM,Mariners at Giants,Scottsdale Stadium - Scottsdale,,03/08/20,03/08/20,04:05 PM,07:05 PM,False,True,03/08/20,12:05 PM,03:05 PM,FREE,BUSY
