,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
20,04/06/19,06:10 PM,07:10 PM,Cubs at Brewers,Miller Park - Milwaukee,Local TV: FSWI+- FS1 ----- Local Radio: WTMJ 620,04/06/19,04/06/19,09:10 PM,10:10 PM,False,True,04/06/19,05:10 PM,06:10 PM,FREE,BUSY
21,04/07/19,01:10 PM,02:10 PM,Cubs at Brewers,Miller Park - Milwaukee,Local TV: FSWI- MLBN (out-of-market only)- WYTU ----- Local Radio: WTMJ 620,04/07/19,04/07/19,04:10 PM,05:10 PM,False,True,04/07/19,12:10 PM,01:10 PM,FREE,BUSY
22,04/15/19,06:40 PM,07:40 PM,Cardinals at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,04/15/19,04/15/19,09:40 PM,10:40 PM,False,True,04/15/19,05:40 PM,06:40 PM,FREE,BUSY
23,04/16/19,06:40 PM,07:40 PM,Cardinals at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,04/16/19,04/16/19,09:40 PM,10:40 PM,False,True,04/16/19,05:40 PM,06:40 PM,FREE,BUSY
24,04/17/19,12:40 PM,01:40 PM,Cardinals at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,04/17/19,04/17/19,03:40 PM,04:40 PM,False,True,04/17/19,11:40 AM,12:40 PM,FREE,BUSY
25,04/18/19,07:10 PM,08:10 PM,Dodgers at Brewers,Miller Park - Milwaukee,Local TV: FSWI- MLBN (out-of-market only) ----- Local Radio: WTMJ 620,04/18/19,04/18/19,10:10 PM,11:10 PM,False,True,04/18/19,06:10 PM,07:10 PM,FREE,BUSY
26,04/19/19,07:10 PM,08:10 PM,Dodgers at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,04/19/19,04/19/19,10:10 PM,11:10 PM,False,True,04/19/19,06:10 PM,07:10 PM,FREE,BUSY
27,04/20/19,06:10 PM,07:10 PM,Dodgers at Brewers,Miller Park - Milwaukee,Local TV: FSWI- FS1 ----- Local Radio: WTMJ 620,04/20/19,04/20/19,09:10 PM,10:10 PM,False,True,04/20/19,05:10 PM,06:10 PM,FREE,BUSY
28,04/21/19,01:10 PM,02:10 PM,Dodgers at Brewers,Miller Park - Milwaukee,Local TV: FSWI- MLBN (out-of-market only)- WYTU ----- Local Radio: WTMJ 620,04/21/19,04/21/19,04:10 PM,05:10 PM,False,True,04/21/19,12:10 PM,01:10 PM,FREE,BUSY
29,04/29/19,06:40 PM,07:40 PM,Rockies at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,04/29/19,04/29/19,09:40 PM,10:40 PM,False,True,04/29/19,05:40 PM,06:40 PM,FREE,BUSY
30,04/30/19,06:40 PM,07:40 PM,Rockies at Brewers,Miller Park - Milwaukee,Local TV: FSWI ----- Local Radio: WTMJ 620,04/30/19,04/30/19,09:40 PM,10:40 PM,False,True,04/30/19,05:40 PM,06:40 PM,FREE,BUSY
