,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
94,09/27/19,07:15 PM,08:15 PM,Cubs at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M- ESPN2 ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,09/27/19,09/27/19,10:15 PM,11:15 PM,False,True,09/27/19,06:15 PM,07:15 PM,FREE,BUSY
95,09/28/19,06:15 PM,07:15 PM,Cubs at Cardinals,Busch Stadium - St. Louis,Local TV: FOX ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,09/28/19,09/28/19,09:15 PM,10:15 PM,False,True,09/28/19,05:15 PM,06:15 PM,FREE,BUSY
96,09/29/19,02:15 PM,03:15 PM,Cubs at Cardinals,Busch Stadium - St. Louis,Local TV: FS-M ----- Local Radio: KMOX 1120- WIJR AM 880 (En Espanol)- CRN,09/29/19,09/29/19,05:15 PM,06:15 PM,False,True,09/29/19,01:15 PM,02:15 PM,FREE,BUSY
97,10/06/19,03:10 PM,04:10 PM,Braves at Cardinals,Busch Stadium - St. Louis,Local TV: TBS- TBS-INT ----- Local Radio: KMOX 1120- CRN- WIJR AM 880 (En Espanol)- ESPN Radio,10/06/19,10/06/19,06:10 PM,07:10 PM,False,True,10/06/19,02:10 PM,03:10 PM,FREE,BUSY
98,10/07/19,02:07 PM,03:07 PM,Braves at Cardinals,Busch Stadium - St. Louis,Local TV: TBS- TBS-INT ----- Local Radio: KMOX 1120- CRN- WIJR AM 880 (En Espanol)- ESPN Radio,10/07/19,10/07/19,05:07 PM,06:07 PM,False,True,10/07/19,01:07 PM,02:07 PM,FREE,BUSY
99,10/11/19,07:08 PM,08:08 PM,Nationals at Cardinals,Busch Stadium - St. Louis,Local TV: TBS- TBS-INT ----- Local Radio: KMOX 1120- CRN- WIJR AM 880 (En Espanol)- ESPN Radio,10/11/19,10/11/19,10:08 PM,11:08 PM,False,True,10/11/19,06:08 PM,07:08 PM,FREE,BUSY
100,10/12/19,03:08 PM,04:08 PM,Nationals at Cardinals,Busch Stadium - St. Louis,Local TV: TBS- TBS-INT ----- Local Radio: KMOX 1120- CRN- WIJR AM 880 (En Espanol)- ESPN Radio,10/12/19,10/12/19,06:08 PM,07:08 PM,False,True,10/12/19,02:08 PM,03:08 PM,FREE,BUSY
101,02/22/20,12:05 PM,01:05 PM,Mets at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,02/22/20,02/22/20,03:05 PM,04:05 PM,False,True,02/22/20,11:05 AM,12:05 PM,FREE,BUSY
102,02/25/20,12:05 PM,01:05 PM,Nationals at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,02/25/20,02/25/20,03:05 PM,04:05 PM,False,True,02/25/20,11:05 AM,12:05 PM,FREE,BUSY
103,02/26/20,12:05 PM,01:05 PM,Marlins at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,02/26/20,02/26/20,03:05 PM,04:05 PM,False,True,02/26/20,11:05 AM,12:05 PM,FREE,BUSY
104,02/29/20,12:05 PM,01:05 PM,Nationals at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,02/29/20,02/29/20,03:05 PM,04:05 PM,False,True,02/29/20,11:05 AM,12:05 PM,FREE,BUSY
105,03/02/20,12:05 PM,01:05 PM,Twins at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,03/02/20,03/02/20,03:05 PM,04:05 PM,False,True,03/02/20,11:05 AM,12:05 PM,FREE,BUSY
106,03/03/20,12:05 PM,01:05 PM,Astros at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,03/03/20,03/03/20,03:05 PM,04:05 PM,False,True,03/03/20,11:05 AM,12:05 PM,FREE,BUSY
107,03/05/20,12:05 PM,01:05 PM,Mets at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,03/05/20,03/05/20,03:05 PM,04:05 PM,False,True,03/05/20,11:05 AM,12:05 PM,FREE,BUSY
108,03/07/20,12:05 PM,01:05 PM,Astros at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,03/07/20,03/07/20,03:05 PM,04:05 PM,False,True,03/07/20,11:05 AM,12:05 PM,FREE,BUSY
109,03/08/20,12:05 PM,01:05 PM,Marlins at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,03/08/20,03/08/20,03:05 PM,04:05 PM,False,True,03/08/20,11:05 AM,12:05 PM,FREE,BUSY
110,03/12/20,12:05 PM,01:05 PM,Marlins at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,03/12/20,03/12/20,03:05 PM,04:05 PM,False,True,03/12/20,11:05 AM,12:05 PM,FREE,BUSY
111,03/13/20,12:05 PM,01:05 PM,Astros at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,03/13/20,03/13/20,03:05 PM,04:05 PM,False,True,03/13/20,11:05 AM,12:05 PM,FREE,BUSY
112,03/15/20,12:05 PM,01:05 PM,Red Sox at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,03/15/20,03/15/20,03:05 PM,04:05 PM,False,True,03/15/20,11:05 AM,12:05 PM,FREE,BUSY
113,03/18/20,12:05 PM,01:05 PM,Marlins at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,03/18/20,03/18/20,03:05 PM,04:05 PM,False,True,03/18/20,11:05 AM,12:05 PM,FREE,BUSY
114,03/19/20,12:05 PM,01:05 PM,Braves at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,03/19/20,03/19/20,03:05 PM,04:05 PM,False,True,03/19/20,11:05 AM,12:05 PM,FREE,BUSY
115,03/20/20,05:05 PM,06:05 PM,Mets at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,,03/20/20,03/20/20,08:05 PM,09:05 PM,False,True,03/20/20,04:05 PM,05:05 PM,FREE,BUSY
116,04/02/20,03:15 PM,04:15 PM,Orioles at Cardinals,Busch Stadium - St. Louis,,04/02/20,04/02/20,06:15 PM,07:15 PM,False,True,04/02/20,02:15 PM,03:15 PM,FREE,BUSY
