,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
48,06/12/19,04:05 PM,04:05 PM,Rangers at Red Sox,Fenway Park - Boston,Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/12/19,06/12/19,07:05 PM,07:05 PM,False,True,06/12/19,03:05 PM,03:05 PM,FREE,BUSY
49,06/13/19,07:10 PM,07:10 PM,Rangers at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/13/19,06/13/19,10:10 PM,10:10 PM,False,True,06/13/19,06:10 PM,06:10 PM,FREE,BUSY
50,06/21/19,07:10 PM,07:10 PM,Blue Jays at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/21/19,06/21/19,10:10 PM,10:10 PM,False,True,06/21/19,06:10 PM,06:10 PM,FREE,BUSY
51,06/22/19,04:05 PM,04:05 PM,Blue Jays at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/22/19,06/22/19,07:05 PM,07:05 PM,False,True,06/22/19,03:05 PM,03:05 PM,FREE,BUSY
52,06/23/19,01:05 PM,01:05 PM,Blue Jays at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/23/19,06/23/19,04:05 PM,04:05 PM,False,True,06/23/19,12:05 PM,12:05 PM,FREE,BUSY
53,06/24/19,07:10 PM,07:10 PM,White Sox at Red Sox,Fenway Park - Boston,Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/24/19,06/24/19,10:10 PM,10:10 PM,False,True,06/24/19,06:10 PM,06:10 PM,FREE,BUSY
54,06/25/19,07:10 PM,07:10 PM,White Sox at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/25/19,06/25/19,10:10 PM,10:10 PM,False,True,06/25/19,06:10 PM,06:10 PM,FREE,BUSY
55,06/26/19,01:05 PM,01:05 PM,White Sox at Red Sox,Fenway Park - Boston,Local TV: NESN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/26/19,06/26/19,04:05 PM,04:05 PM,False,True,06/26/19,12:05 PM,12:05 PM,FREE,BUSY
56,06/29/19,01:10 PM,01:10 PM,Yankees at Red Sox,London Stadium - London,Local TV: FOX ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/29/19,06/29/19,04:10 PM,04:10 PM,False,True,06/29/19,12:10 PM,12:10 PM,FREE,BUSY
57,06/30/19,10:10 AM,10:10 AM,Yankees at Red Sox,London Stadium - London,Local TV: ESPN ----- Local Radio: WEEI 93.7- WCCM 1490 AM/103.7 FM,06/30/19,06/30/19,01:10 PM,01:10 PM,False,True,06/30/19,09:10 AM,09:10 AM,FREE,BUSY
