,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
33,05/16/19,06:40 PM,06:40 PM,Cubs at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O- MLBN (out-of-market only) ----- Local Radio: WLW 700- Reds Radio Network,05/16/19,05/16/19,09:40 PM,09:40 PM,False,True,05/16/19,05:40 PM,05:40 PM,FREE,BUSY
34,05/17/19,07:10 PM,07:10 PM,Dodgers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/17/19,05/17/19,10:10 PM,10:10 PM,False,True,05/17/19,06:10 PM,06:10 PM,FREE,BUSY
35,05/18/19,04:10 PM,04:10 PM,Dodgers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/18/19,05/18/19,07:10 PM,07:10 PM,False,True,05/18/19,03:10 PM,03:10 PM,FREE,BUSY
36,05/19/19,01:10 PM,01:10 PM,Dodgers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/19/19,05/19/19,04:10 PM,04:10 PM,False,True,05/19/19,12:10 PM,12:10 PM,FREE,BUSY
37,05/27/19,01:10 PM,01:10 PM,Pirates at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/27/19,05/27/19,04:10 PM,04:10 PM,False,True,05/27/19,12:10 PM,12:10 PM,FREE,BUSY
38,05/27/19,07:10 PM,07:10 PM,Pirates at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/27/19,05/27/19,10:10 PM,10:10 PM,False,True,05/27/19,06:10 PM,06:10 PM,FREE,BUSY
39,05/28/19,06:40 PM,06:40 PM,Pirates at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/28/19,05/28/19,09:40 PM,09:40 PM,False,True,05/28/19,05:40 PM,05:40 PM,FREE,BUSY
40,05/29/19,12:35 PM,12:35 PM,Pirates at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O- MLBN (out-of-market only) ----- Local Radio: WLW 700- Reds Radio Network,05/29/19,05/29/19,03:35 PM,03:35 PM,False,True,05/29/19,11:35 AM,11:35 AM,FREE,BUSY
41,05/31/19,07:10 PM,07:10 PM,Nationals at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,05/31/19,05/31/19,10:10 PM,10:10 PM,False,True,05/31/19,06:10 PM,06:10 PM,FREE,BUSY
42,06/01/19,04:10 PM,04:10 PM,Nationals at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/01/19,06/01/19,07:10 PM,07:10 PM,False,True,06/01/19,03:10 PM,03:10 PM,FREE,BUSY
43,06/02/19,01:10 PM,01:10 PM,Nationals at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/02/19,06/02/19,04:10 PM,04:10 PM,False,True,06/02/19,12:10 PM,12:10 PM,FREE,BUSY
44,06/14/19,07:10 PM,07:10 PM,Rangers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/14/19,06/14/19,10:10 PM,10:10 PM,False,True,06/14/19,06:10 PM,06:10 PM,FREE,BUSY
45,06/15/19,07:10 PM,07:10 PM,Rangers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/15/19,06/15/19,10:10 PM,10:10 PM,False,True,06/15/19,06:10 PM,06:10 PM,FREE,BUSY
46,06/16/19,01:10 PM,01:10 PM,Rangers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/16/19,06/16/19,04:10 PM,04:10 PM,False,True,06/16/19,12:10 PM,12:10 PM,FREE,BUSY
47,06/17/19,07:10 PM,07:10 PM,Astros at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/17/19,06/17/19,10:10 PM,10:10 PM,False,True,06/17/19,06:10 PM,06:10 PM,FREE,BUSY
48,06/18/19,07:10 PM,07:10 PM,Astros at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/18/19,06/18/19,10:10 PM,10:10 PM,False,True,06/18/19,06:10 PM,06:10 PM,FREE,BUSY
49,06/19/19,12:35 PM,12:35 PM,Astros at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/19/19,06/19/19,03:35 PM,03:35 PM,False,True,06/19/19,11:35 AM,11:35 AM,FREE,BUSY
50,06/28/19,07:10 PM,07:10 PM,Cubs at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O- MLBN (out-of-market only) ----- Local Radio: WLW 700- Reds Radio Network,06/28/19,06/28/19,10:10 PM,10:10 PM,False,True,06/28/19,06:10 PM,06:10 PM,FREE,BUSY
51,06/29/19,04:10 PM,04:10 PM,Cubs at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,06/29/19,06/29/19,07:10 PM,07:10 PM,False,True,06/29/19,03:10 PM,03:10 PM,FREE,BUSY
52,06/30/19,01:10 PM,01:10 PM,Cubs at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O- MLBN (out-of-market only) ----- Local Radio: WLW 700- Reds Radio Network,06/30/19,06/30/19,04:10 PM,04:10 PM,False,True,06/30/19,12:10 PM,12:10 PM,FREE,BUSY
53,07/01/19,07:10 PM,07:10 PM,Brewers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,07/01/19,07/01/19,10:10 PM,10:10 PM,False,True,07/01/19,06:10 PM,06:10 PM,FREE,BUSY
54,07/02/19,07:10 PM,07:10 PM,Brewers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,07/02/19,07/02/19,10:10 PM,10:10 PM,False,True,07/02/19,06:10 PM,06:10 PM,FREE,BUSY
55,07/03/19,07:10 PM,07:10 PM,Brewers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,07/03/19,07/03/19,10:10 PM,10:10 PM,False,True,07/03/19,06:10 PM,06:10 PM,FREE,BUSY
56,07/04/19,02:10 PM,02:10 PM,Brewers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,07/04/19,07/04/19,05:10 PM,05:10 PM,False,True,07/04/19,01:10 PM,01:10 PM,FREE,BUSY
57,07/06/19,04:10 PM,04:10 PM,Indians at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,07/06/19,07/06/19,07:10 PM,07:10 PM,False,True,07/06/19,03:10 PM,03:10 PM,FREE,BUSY
58,07/07/19,01:10 PM,01:10 PM,Indians at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,07/07/19,07/07/19,04:10 PM,04:10 PM,False,True,07/07/19,12:10 PM,12:10 PM,FREE,BUSY
